id,name,res_id,lang,type,src,value,module,state,comments,lp_key,lp_isusedbyexternalapps
2236335,other,,en_US,,MSISDN is required,MSISDN is required,,translated,,en_US_alert_msisdn_is_required,t
2236336,other,,en_US,,Please fill address details,Please fill address details,,translated,,en_US_please_fill_address,t
2236337,other,,en_US,,Please fill contact details,Please fill contact details,,translated,,en_US_please_fill_contact,t
2236338,other,,en_US,,Please enter city,Please enter city,,translated,,en_US_alert_please_enter_city,t
2236339,other,,en_US,,Please enter po box,Please enter po box,,translated,,en_US_alert_please_enter_po_box,t
2236340,other,,en_US,,Please enter pc code,Please enter pc code,,translated,,en_US_alert_please_enter_pc_code,t
2236341,other,,en_US,,Please enter way number,Please enter way number,,translated,,en_US_alert_please_enter_way_number,t
2236342,other,,en_US,,Please enter home number,Please enter home number,,translated,,en_US_alert_please_enter_home_number,t
2236343,other,,en_US,,Please enter land mark,Please enter land mark,,translated,,en_US_alert_please_enter_land_mark,t
2236344,other,,en_US,,Please enter contact number,Please enter contact number,,translated,,en_US_alert_please_enter_contact_number,t
2236345,other,,en_US,,Please enter governorate,Please enter governorate,,translated,,en_US_alert_please_enter_governorate,t
2236346,other,,en_US,,Visit name is required,Visit name is required,,translated,,en_US_alert_visit_name_is_required,t
2236347,other,,en_US,,Channel member is required,Channel member is required,,translated,,en_US_alert_channel_member_is_required,t
2236348,other,,en_US,,Assigned to is required,Assigned to is required,,translated,,en_US_alert_assigned_to_is_required,t
2236349,other,,en_US,,Date from is required,Date from is required,,translated,,en_US_alert_date_from_is_required,t
2236350,other,,en_US,,Date to is required,Date to is required,,translated,,en_US_alert_date_to_is_required,t
2236351,other,,en_US,,Area manager is required,Area manager is required,,translated,,en_US_alert_area_manager_is_required,t
2236352,other,,en_US,,DSM is required,DSM is required,,translated,,en_US_alert_dsm_is_required,t
2236353,other,,en_US,,Dealer is required,Dealer is required,,translated,,en_US_alert_dealer_is_required,t
2236354,other,,en_US,,Please enter region,Please enter region,,translated,,en_US_alert_please_enter_region,t
2236355,other,,en_US,,Please enter walleye,Please enter walleye,,translated,,en_US_alert_please_enter_walleye,t
2236356,other,,en_US,,Location is required,Location is required,,translated,,en_US_alert_location_is_required,t
2236357,other,,en_US,,Please enter area,Please enter area,,translated,,en_US_alert_please_enter_area,t
2236358,other,,en_US,,Please enter wilayat,Please enter wilayat,,translated,,en_US_alert_please_enter_wilayat,t
2236359,other,,en_US,,Please enter locality,Please enter locality,,translated,,en_US_alert_please_enter_locality,t
2236360,other,,en_US,,Customer Name is required,Customer Name is required,,translated,,en_US_alert_customer_name_required,t
2236361,other,,en_US,,This field is required,This field is required,,translated,,en_US_alert_field_is_required,t
2236362,other,,en_US,,Start range is required,Start range is required,,translated,,en_US_alert_start_range_required,t
2236363,other,,en_US,,End range is required,End range is required,,translated,,en_US_alert_end_range_required,t
2236364,other,,en_US,,Please enter serial number,Please enter serial number,,translated,,en_US_alert_enter_serial_number,t
2236365,other,,en_US,,Reason is required,Reason is required,,translated,,en_US_alert_reason_required,t
2236366,other,,en_US,,Add-ons price,Add-ons price,,translated,,en_US_add_ones_price_label,t
2236367,other,,en_US,,New total price,New total price,,translated,,en_US_new_total_price_label,t
2236368,other,,en_US,,Add social booster,Add social booster,,translated,,en_US_add_social_booster_label,t
2236369,other,,en_US,,Check-in,Check-in,,translated,,en_US_shifts_check_in_label,t
2236370,other,,en_US,,Check-out,Check-out,,translated,,en_US_check_out_label,t
2236371,other,,en_US,,Current,Current,,translated,,en_US_current_label,t
2236372,other,,en_US,,Calender,Calender,,translated,,en_US_calender_label,t
2236373,other,,en_US,,Upcoming,Upcoming,,translated,,en_US_upcoming_label,t
2236374,other,,en_US,,Shifts for selected dates,Shifts for selected dates,,translated,,en_US_shifts_for_selected_dates_label,t
2236375,other,,en_US,,Showing shifts from,Showing shifts from,,translated,,en_US_showing_shifts_from_label,t
2236376,other,,en_US,,Select year,Select year,,translated,,en_US_select_year_label,t
2236377,other,,en_US,,Filter by Date,Filter by Date,,translated,,en_US_filter_by_date_label,t
2236378,other,,en_US,,You're checking in early,You're checking in early,,translated,,en_US_early_check_in_reason,t
2236379,other,,en_US,,You're checking in late,You're checking in late,,translated,,en_US_late_check_in_reason,t
2236380,other,,en_US,,You're checking out early,You're checking out early,,translated,,en_US_early_check_out_reason,t
2236381,other,,en_US,,You're checking out late,You're checking out late,,translated,,en_US_late_check_out_reason,t
2236382,other,,en_US,,You're starting your shift before the scheduled time. Please tell us why.,You're starting your shift before the scheduled time. Please tell us why.,,translated,,en_US_early_check_in_reason_desc,t
2236383,other,,en_US,,You’ve missed your scheduled start time. Let us know what caused the delay.,You’ve missed your scheduled start time. Let us know what caused the delay.,,translated,,en_US_late_check_in_reason_desc,t
2236384,other,,en_US,,You're ending your shift before the scheduled time. Please tell us why.,You're ending your shift before the scheduled time. Please tell us why.,,translated,,en_US_early_check_out_reason_desc,t
2236385,other,,en_US,,You're ending your shift after the scheduled time. Please tell us why.,You're ending your shift after the scheduled time. Please tell us why.,,translated,,en_US_late_check_out_reason_desc,t
2236386,other,,en_US,,Add a short reason,Add a short reason,,translated,,en_US_reason_short_answer_label,t
2236387,other,,en_US,,No Upcoming Shifts,No Upcoming Shifts,,translated,,en_US_no_upcoming_shifts_label,t
2236388,other,,en_US,,No shifts scheduled,No shifts scheduled,,translated,,en_US_no_shifts_scheduled_label,t
2236389,other,,en_US,,You don't have any scheduled shifts for now.,You don't have any scheduled shifts for now.,,translated,,en_US_no_upcoming_shifts_message,t
2236390,other,,en_US,,There are no shifts assigned during this period,There are no shifts assigned during this period,,translated,,en_US_no_shifts_scheduled_message,t
2236391,other,,en_US,,History,History,,translated,,en_US_history_label,t
2236392,other,,en_US,,My Shifts,My Shifts,,translated,,en_US_my_shifts_label,t
2236393,other,,en_US,,New schedules will appear here.,New schedules will appear here.,,translated,,en_US_new_schedules_will_appear_here_label,t
2236394,other,,en_US,,Password,Password,,translated,,en_US_login_password_text_field,t
2236395,other,,ar_001,,Password,كلمة المرور,,translated,,ar_001_login_password_text_field,t
2236144,other,,en_US,,press to stop recording,press to stop recording,,translated,,en_US_press_to_stop_recording_label,t
2236145,other,,en_US,,Click below to select the recipient for your message.,Click below to select the recipient for your message.,,translated,,en_US_click_below_to_select_recipient_for_message,t
2236146,other,,en_US,,Add recipient,Add recipient,,translated,,en_US_add_recipient_label,t
2236147,other,,en_US,,Send,Send,,translated,,en_US_send_button_title,t
2236148,other,,en_US,,Received,Received,,translated,,en_US_received_title_label,t
2236149,other,,en_US,,File,File,,translated,,en_US_file_label,t
2236150,other,,en_US,,Voice,Voice,,translated,,en_US_voice_label,t
2236151,other,,en_US,,Are you sure to submit survey before end time?,Are you sure to submit survey before end time?,,translated,,en_US_alert_survey_timer_label,t
2236152,other,,en_US,,KPIs,KPIs,,translated,,en_US_kpis_label,t
2236153,other,,en_US,,performance at glance(Last 10 days),performance at glance(Last 10 days),,translated,,en_US_performance_glance_last_days_label,t
2236154,other,,en_US,,Cancel Visit,Cancel Visit,,translated,,en_US_cancel_visit_label,t
